           0            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            0
           0  2.52661e-05  2.44903e-05  3.03694e-05  3.34234e-05  3.50467e-05  3.60274e-05   3.6679e-05  3.71425e-05   3.7489e-05  3.77578e-05  3.79723e-05  3.81473e-05  3.82927e-05  3.84154e-05  3.85201e-05  3.86105e-05  3.86891e-05  3.87581e-05  3.88191e-05  3.88732e-05  3.89215e-05  3.89649e-05  3.90039e-05  3.90391e-05   3.9071e-05     3.91e-05  3.91263e-05  3.91504e-05  3.91723e-05  3.91924e-05  3.92107e-05  3.92274e-05  3.92427e-05  3.92567e-05  3.92695e-05  3.92811e-05  3.92917e-05  3.93012e-05  3.93099e-05  3.93177e-05  3.93246e-05  3.93307e-05  3.93361e-05  3.93407e-05  3.93447e-05  3.93479e-05  3.93505e-05  3.93524e-05  3.93537e-05  3.93544e-05  3.93544e-05  3.93537e-05  3.93524e-05  3.93505e-05  3.93479e-05  3.93447e-05  3.93407e-05  3.93361e-05  3.93307e-05  3.93246e-05  3.93177e-05  3.93099e-05  3.93012e-05  3.92917e-05  3.92811e-05  3.92695e-05  3.92567e-05  3.92427e-05  3.92274e-05  3.92107e-05  3.91924e-05  3.91723e-05  3.91504e-05  3.91263e-05     3.91e-05   3.9071e-05  3.90391e-05  3.90039e-05  3.89649e-05  3.89215e-05  3.88732e-05  3.88191e-05  3.87581e-05  3.86891e-05  3.86105e-05  3.85201e-05  3.84154e-05  3.82927e-05  3.81473e-05  3.79723e-05  3.77578e-05   3.7489e-05  3.71425e-05   3.6679e-05  3.60274e-05  3.50467e-05  3.34234e-05  3.03694e-05  2.44903e-05  2.52661e-05            0
           0 -3.55011e-06 -8.74157e-06  -7.9448e-06 -6.63199e-06 -5.47878e-06 -4.60097e-06  -3.9433e-06 -3.44289e-06 -3.05342e-06 -2.74347e-06 -2.49183e-06 -2.28398e-06 -2.10974e-06 -1.96182e-06 -1.83488e-06  -1.7249e-06 -1.62885e-06 -1.54437e-06 -1.46959e-06 -1.40305e-06 -1.34355e-06 -1.29012e-06 -1.24198e-06 -1.19845e-06 -1.15898e-06 -1.12312e-06 -1.09047e-06 -1.06069e-06  -1.0335e-06 -1.00865e-06 -9.85919e-07 -9.65131e-07 -9.46122e-07 -9.28753e-07 -9.12897e-07 -8.98448e-07 -8.85312e-07 -8.73406e-07 -8.62655e-07 -8.52996e-07 -8.44376e-07 -8.36743e-07 -8.30055e-07 -8.24278e-07 -8.19382e-07 -8.15338e-07 -8.12126e-07 -8.09734e-07 -8.08145e-07 -8.07351e-07 -8.07351e-07 -8.08145e-07 -8.09733e-07 -8.12126e-07 -8.15339e-07 -8.19382e-07 -8.24278e-07 -8.30056e-07 -8.36743e-07 -8.44375e-07 -8.52997e-07 -8.62654e-07 -8.73405e-07 -8.85313e-07 -8.98448e-07 -9.12896e-07 -9.28753e-07 -9.46123e-07  -9.6513e-07 -9.85917e-07 -1.00865e-06  -1.0335e-06 -1.06069e-06 -1.09047e-06 -1.12312e-06 -1.15898e-06 -1.19845e-06 -1.24198e-06 -1.29012e-06 -1.34355e-06 -1.40305e-06 -1.46959e-06 -1.54437e-06 -1.62885e-06  -1.7249e-06 -1.83488e-06 -1.96182e-06 -2.10974e-06 -2.28398e-06 -2.49183e-06 -2.74347e-06 -3.05342e-06 -3.44289e-06  -3.9433e-06 -4.60097e-06 -5.47878e-06 -6.63199e-06  -7.9448e-06 -8.74157e-06 -3.55011e-06            0
           0 -1.60783e-06 -4.60095e-06 -5.22058e-06  -5.0426e-06 -4.56188e-06 -4.05264e-06 -3.59899e-06 -3.21593e-06  -2.8972e-06 -2.63187e-06 -2.40959e-06 -2.22177e-06 -2.06163e-06 -1.92392e-06 -1.80454e-06 -1.70028e-06 -1.60863e-06 -1.52759e-06 -1.45555e-06  -1.3912e-06 -1.33348e-06 -1.28152e-06 -1.23458e-06 -1.19206e-06 -1.15345e-06  -1.1183e-06 -1.08626e-06 -1.05701e-06 -1.03026e-06  -1.0058e-06 -9.83409e-07 -9.62914e-07 -9.44161e-07 -9.27014e-07 -9.11355e-07 -8.97078e-07 -8.84092e-07 -8.72318e-07 -8.61683e-07 -8.52125e-07 -8.43592e-07 -8.36036e-07 -8.29413e-07 -8.23692e-07 -8.18842e-07 -8.14835e-07 -8.11654e-07 -8.09283e-07 -8.07708e-07 -8.06921e-07 -8.06922e-07 -8.07709e-07 -8.09282e-07 -8.11653e-07 -8.14836e-07 -8.18842e-07 -8.23691e-07 -8.29414e-07 -8.36036e-07 -8.43592e-07 -8.52126e-07 -8.61683e-07 -8.72317e-07 -8.84092e-07 -8.97078e-07 -9.11355e-07 -9.27014e-07 -9.44161e-07 -9.62914e-07 -9.83408e-07  -1.0058e-06 -1.03026e-06 -1.05701e-06 -1.08626e-06  -1.1183e-06 -1.15345e-06 -1.19206e-06 -1.23458e-06 -1.28152e-06 -1.33348e-06  -1.3912e-06 -1.45555e-06 -1.52759e-06 -1.60864e-06 -1.70028e-06 -1.80454e-06 -1.92392e-06 -2.06163e-06 -2.22177e-06 -2.40959e-06 -2.63187e-06  -2.8972e-06 -3.21593e-06 -3.59898e-06 -4.05264e-06 -4.56188e-06  -5.0426e-06 -5.22058e-06 -4.60095e-06 -1.60783e-06            0
           0 -8.47792e-07 -2.68211e-06 -3.49392e-06 -3.75495e-06 -3.67248e-06 -3.44774e-06 -3.18306e-06 -2.92364e-06 -2.68656e-06 -2.47624e-06 -2.29189e-06 -2.13086e-06  -1.9901e-06 -1.86669e-06 -1.75807e-06 -1.66205e-06 -1.57681e-06 -1.50082e-06 -1.43281e-06 -1.37172e-06 -1.31666e-06 -1.26689e-06 -1.22177e-06 -1.18077e-06 -1.14344e-06 -1.10938e-06 -1.07827e-06 -1.04981e-06 -1.02375e-06 -9.99878e-07 -9.78002e-07 -9.57955e-07 -9.39593e-07 -9.22789e-07  -9.0743e-07 -8.93417e-07 -8.80661e-07  -8.6909e-07 -8.58634e-07  -8.4923e-07 -8.40832e-07 -8.33394e-07 -8.26872e-07 -8.21235e-07 -8.16456e-07 -8.12508e-07 -8.09372e-07 -8.07034e-07 -8.05482e-07 -8.04707e-07 -8.04707e-07 -8.05483e-07 -8.07035e-07 -8.09372e-07 -8.12508e-07 -8.16456e-07 -8.21235e-07 -8.26872e-07 -8.33393e-07 -8.40832e-07 -8.49231e-07 -8.58633e-07  -8.6909e-07 -8.80661e-07 -8.93416e-07  -9.0743e-07 -9.22789e-07 -9.39593e-07 -9.57956e-07 -9.78002e-07 -9.99877e-07 -1.02375e-06 -1.04981e-06 -1.07827e-06 -1.10938e-06 -1.14344e-06 -1.18077e-06 -1.22177e-06 -1.26689e-06 -1.31666e-06 -1.37172e-06 -1.43281e-06 -1.50082e-06 -1.57681e-06 -1.66205e-06 -1.75807e-06 -1.86669e-06  -1.9901e-06 -2.13086e-06 -2.29189e-06 -2.47624e-06 -2.68656e-06 -2.92364e-06 -3.18306e-06 -3.44774e-06 -3.67248e-06 -3.75495e-06 -3.49392e-06 -2.68211e-06 -8.47792e-07            0
           0 -5.06638e-07  -1.7063e-06 -2.42403e-06  -2.8108e-06 -2.92535e-06 -2.88279e-06 -2.76188e-06 -2.60902e-06 -2.44916e-06 -2.29463e-06 -2.15086e-06  -2.0197e-06 -1.90121e-06 -1.79467e-06 -1.69899e-06 -1.61304e-06 -1.53574e-06 -1.46607e-06 -1.40316e-06 -1.34621e-06 -1.29456e-06  -1.2476e-06 -1.20483e-06 -1.16581e-06 -1.13015e-06 -1.09752e-06 -1.06762e-06 -1.04021e-06 -1.01505e-06 -9.91961e-07 -9.70765e-07 -9.51312e-07 -9.33469e-07 -9.17119e-07 -9.02158e-07 -8.88496e-07 -8.76048e-07 -8.64747e-07 -8.54528e-07 -8.45332e-07 -8.37115e-07 -8.29833e-07 -8.23445e-07 -8.17922e-07 -8.13238e-07 -8.09368e-07 -8.06294e-07    -8.04e-07 -8.02478e-07 -8.01719e-07 -8.01717e-07 -8.02478e-07 -8.04001e-07 -8.06293e-07 -8.09368e-07 -8.13239e-07 -8.17922e-07 -8.23445e-07 -8.29832e-07 -8.37114e-07 -8.45332e-07 -8.54527e-07 -8.64747e-07 -8.76048e-07 -8.88495e-07  -9.0216e-07 -9.17119e-07 -9.33468e-07 -9.51313e-07 -9.70765e-07 -9.91961e-07 -1.01505e-06 -1.04021e-06 -1.06762e-06 -1.09752e-06 -1.13015e-06 -1.16581e-06 -1.20483e-06  -1.2476e-06 -1.29456e-06 -1.34621e-06 -1.40316e-06 -1.46607e-06 -1.53574e-06 -1.61304e-06 -1.69899e-06 -1.79467e-06 -1.90121e-06  -2.0197e-06 -2.15086e-06 -2.29463e-06 -2.44916e-06 -2.60902e-06 -2.76188e-06 -2.88279e-06 -2.92535e-06  -2.8108e-06 -2.42403e-06  -1.7063e-06 -5.06637e-07            0
           0  -3.3302e-07 -1.16493e-06 -1.74842e-06 -2.13888e-06 -2.33531e-06  -2.3962e-06 -2.37263e-06  -2.3014e-06 -2.20644e-06 -2.10226e-06 -1.99723e-06 -1.89585e-06  -1.8004e-06 -1.71178e-06 -1.63018e-06 -1.55539e-06 -1.48702e-06 -1.42457e-06 -1.36753e-06 -1.31541e-06 -1.26775e-06 -1.22413e-06 -1.18416e-06  -1.1475e-06 -1.11384e-06 -1.08292e-06 -1.05449e-06 -1.02835e-06 -1.00429e-06 -9.82151e-07 -9.61785e-07 -9.43059e-07 -9.25852e-07 -9.10059e-07 -8.95589e-07 -8.82359e-07 -8.70291e-07 -8.59323e-07 -8.49396e-07 -8.40457e-07 -8.32463e-07 -8.25375e-07 -8.19153e-07 -8.13772e-07 -8.09207e-07 -8.05432e-07 -8.02434e-07 -8.00196e-07 -7.98711e-07  -7.9797e-07 -7.97969e-07  -7.9871e-07 -8.00197e-07 -8.02433e-07 -8.05432e-07 -8.09207e-07 -8.13772e-07 -8.19153e-07 -8.25374e-07 -8.32463e-07 -8.40457e-07 -8.49395e-07 -8.59323e-07 -8.70291e-07 -8.82357e-07  -8.9559e-07  -9.1006e-07 -9.25851e-07 -9.43059e-07 -9.61785e-07 -9.82151e-07 -1.00429e-06 -1.02835e-06 -1.05449e-06 -1.08292e-06 -1.11384e-06  -1.1475e-06 -1.18416e-06 -1.22413e-06 -1.26775e-06 -1.31541e-06 -1.36753e-06 -1.42457e-06 -1.48702e-06  -1.5554e-06 -1.63018e-06 -1.71178e-06  -1.8004e-06 -1.89585e-06 -1.99722e-06 -2.10226e-06 -2.20644e-06  -2.3014e-06 -2.37263e-06  -2.3962e-06 -2.33531e-06 -2.13888e-06 -1.74842e-06 -1.16493e-06 -3.33019e-07            0
           0 -2.34842e-07 -8.40754e-07 -1.30747e-06   -1.661e-06  -1.8808e-06 -1.99407e-06 -2.03104e-06 -2.01752e-06 -1.97293e-06 -1.91075e-06 -1.83992e-06  -1.7661e-06 -1.69274e-06 -1.62186e-06 -1.55455e-06 -1.49134e-06 -1.43239e-06 -1.37766e-06 -1.32699e-06 -1.28016e-06 -1.23691e-06   -1.197e-06 -1.16017e-06 -1.12617e-06 -1.09479e-06 -1.06583e-06 -1.03909e-06  -1.0144e-06 -9.91604e-07 -9.70569e-07 -9.51167e-07 -9.33284e-07 -9.16819e-07 -9.01679e-07 -8.87782e-07 -8.75056e-07 -8.63435e-07 -8.52858e-07 -8.43275e-07 -8.34638e-07 -8.26908e-07 -8.20047e-07 -8.14022e-07 -8.08809e-07 -8.04382e-07 -8.00721e-07 -7.97813e-07 -7.95641e-07 -7.94199e-07  -7.9348e-07  -7.9348e-07 -7.94199e-07 -7.95642e-07 -7.97812e-07 -8.00721e-07 -8.04382e-07 -8.08809e-07 -8.14022e-07 -8.20046e-07 -8.26908e-07 -8.34639e-07 -8.43274e-07 -8.52858e-07 -8.63435e-07 -8.75055e-07 -8.87782e-07 -9.01679e-07 -9.16819e-07 -9.33285e-07 -9.51166e-07 -9.70569e-07 -9.91605e-07 -1.01439e-06 -1.03909e-06 -1.06583e-06 -1.09479e-06 -1.12617e-06 -1.16017e-06   -1.197e-06 -1.23691e-06 -1.28016e-06 -1.32699e-06 -1.37766e-06 -1.43239e-06 -1.49134e-06 -1.55455e-06 -1.62186e-06 -1.69274e-06  -1.7661e-06 -1.83992e-06 -1.91075e-06 -1.97292e-06 -2.01752e-06 -2.03104e-06 -1.99407e-06  -1.8808e-06   -1.661e-06 -1.30747e-06 -8.40753e-07 -2.34841e-07            0
           0 -1.74456e-07 -6.33756e-07 -1.00906e-06 -1.31685e-06 -1.53282e-06 -1.66826e-06 -1.73993e-06 -1.76472e-06 -1.75699e-06  -1.7279e-06 -1.68561e-06 -1.63588e-06 -1.58261e-06 -1.52837e-06 -1.47483e-06 -1.42302e-06 -1.37353e-06 -1.32668e-06  -1.2826e-06 -1.24131e-06 -1.20274e-06 -1.16679e-06 -1.13334e-06 -1.10223e-06 -1.07334e-06 -1.04651e-06 -1.02163e-06 -9.98547e-07  -9.7716e-07 -9.57356e-07  -9.3903e-07 -9.22093e-07 -9.06461e-07 -8.92055e-07 -8.78804e-07  -8.6665e-07 -8.55532e-07   -8.454e-07 -8.36208e-07 -8.27914e-07 -8.20483e-07 -8.13881e-07  -8.0808e-07 -8.03058e-07  -7.9879e-07 -7.95259e-07 -7.92453e-07 -7.90358e-07 -7.88965e-07 -7.88271e-07 -7.88271e-07 -7.88965e-07 -7.90358e-07 -7.92453e-07 -7.95259e-07  -7.9879e-07 -8.03058e-07 -8.08081e-07 -8.13881e-07 -8.20483e-07 -8.27915e-07 -8.36207e-07   -8.454e-07 -8.55533e-07  -8.6665e-07 -8.78804e-07 -8.92054e-07 -9.06461e-07 -9.22094e-07 -9.39029e-07 -9.57355e-07 -9.77161e-07 -9.98546e-07 -1.02163e-06 -1.04651e-06 -1.07334e-06 -1.10223e-06 -1.13334e-06 -1.16679e-06 -1.20274e-06 -1.24131e-06  -1.2826e-06 -1.32668e-06 -1.37353e-06 -1.42302e-06 -1.47483e-06 -1.52837e-06 -1.58261e-06 -1.63588e-06 -1.68561e-06  -1.7279e-06 -1.75699e-06 -1.76472e-06 -1.73993e-06 -1.66826e-06 -1.53282e-06 -1.31685e-06 -1.00906e-06 -6.33756e-07 -1.74456e-07            0
           0 -1.34796e-07 -4.94398e-07  -7.9998e-07  -1.0645e-06 -1.26538e-06 -1.40619e-06 -1.49572e-06 -1.54444e-06 -1.56241e-06 -1.55823e-06 -1.53875e-06 -1.50921e-06 -1.47343e-06 -1.43418e-06 -1.39339e-06 -1.35238e-06 -1.31204e-06 -1.27293e-06 -1.23543e-06 -1.19974e-06 -1.16595e-06 -1.13409e-06 -1.10415e-06 -1.07608e-06 -1.04981e-06 -1.02526e-06 -1.00236e-06 -9.81007e-07 -9.61136e-07 -9.42661e-07 -9.25505e-07 -9.09598e-07 -8.94876e-07 -8.81272e-07 -8.68733e-07 -8.57207e-07 -8.46645e-07 -8.37002e-07 -8.28242e-07 -8.20328e-07 -8.13228e-07 -8.06915e-07 -8.01362e-07 -7.96552e-07  -7.9246e-07 -7.89074e-07 -7.86382e-07 -7.84372e-07 -7.83033e-07 -7.82367e-07 -7.82368e-07 -7.83033e-07 -7.84371e-07 -7.86382e-07 -7.89075e-07  -7.9246e-07 -7.96551e-07 -8.01364e-07 -8.06914e-07 -8.13228e-07 -8.20329e-07 -8.28241e-07 -8.37001e-07 -8.46645e-07 -8.57207e-07 -8.68733e-07 -8.81272e-07 -8.94875e-07 -9.09599e-07 -9.25504e-07  -9.4266e-07 -9.61136e-07 -9.81007e-07 -1.00236e-06 -1.02526e-06 -1.04981e-06 -1.07608e-06 -1.10415e-06 -1.13409e-06 -1.16595e-06 -1.19974e-06 -1.23543e-06 -1.27293e-06 -1.31204e-06 -1.35238e-06 -1.39339e-06 -1.43418e-06 -1.47343e-06 -1.50921e-06 -1.53875e-06 -1.55823e-06 -1.56241e-06 -1.54444e-06 -1.49572e-06 -1.40619e-06 -1.26538e-06  -1.0645e-06 -7.99979e-07 -4.94398e-07 -1.34796e-07            0
