   -0.248376    -0.248376    -0.199969     -0.17082    -0.151807    -0.137929    -0.127033    -0.118058     -0.11042    -0.103763   -0.0978566   -0.0925435   -0.0877099    -0.083272   -0.0791657    -0.075341   -0.0717583   -0.0683854    -0.065196   -0.0621681   -0.0592833   -0.0565261    -0.053883   -0.0513424   -0.0488943   -0.0465298   -0.0442413   -0.0420218   -0.0398651   -0.0377657   -0.0357186   -0.0337194    -0.031764   -0.0298485   -0.0279696   -0.0261241    -0.024309   -0.0225216   -0.0207593   -0.0190198   -0.0173008   -0.0156001   -0.0139158   -0.0122458   -0.0105883  -0.00894151  -0.00730371  -0.00567318  -0.00404828  -0.00242738 -0.000808859  0.000808859   0.00242738   0.00404828   0.00567318   0.00730371   0.00894151    0.0105883    0.0122458    0.0139158    0.0156001    0.0173008    0.0190198    0.0207593    0.0225216     0.024309    0.0261241    0.0279696    0.0298485     0.031764    0.0337194    0.0357186    0.0377657    0.0398651    0.0420218    0.0442413    0.0465298    0.0488943    0.0513424     0.053883    0.0565261    0.0592833    0.0621681     0.065196    0.0683854    0.0717583     0.075341    0.0791657     0.083272    0.0877099    0.0925435    0.0978566     0.103763      0.11042     0.118058     0.127033     0.137929     0.151807      0.17082     0.199969     0.248376     0.248376
   -0.248376    -0.248376    -0.199969     -0.17082    -0.151807    -0.137929    -0.127033    -0.118058     -0.11042    -0.103763   -0.0978566   -0.0925435   -0.0877099    -0.083272   -0.0791657    -0.075341   -0.0717583   -0.0683854    -0.065196   -0.0621681   -0.0592833   -0.0565261    -0.053883   -0.0513424   -0.0488943   -0.0465298   -0.0442413   -0.0420218   -0.0398651   -0.0377657   -0.0357186   -0.0337194    -0.031764   -0.0298485   -0.0279696   -0.0261241    -0.024309   -0.0225216   -0.0207593   -0.0190198   -0.0173008   -0.0156001   -0.0139158   -0.0122458   -0.0105883  -0.00894151  -0.00730371  -0.00567318  -0.00404828  -0.00242738 -0.000808859  0.000808859   0.00242738   0.00404828   0.00567318   0.00730371   0.00894151    0.0105883    0.0122458    0.0139158    0.0156001    0.0173008    0.0190198    0.0207593    0.0225216     0.024309    0.0261241    0.0279696    0.0298485     0.031764    0.0337194    0.0357186    0.0377657    0.0398651    0.0420218    0.0442413    0.0465298    0.0488943    0.0513424     0.053883    0.0565261    0.0592833    0.0621681     0.065196    0.0683854    0.0717583     0.075341    0.0791657     0.083272    0.0877099    0.0925435    0.0978566     0.103763      0.11042     0.118058     0.127033     0.137929     0.151807      0.17082     0.199969     0.248376     0.248376
   -0.196781    -0.196781    -0.179027     -0.16181    -0.147244    -0.135278    -0.125324    -0.116871    -0.109547    -0.103095   -0.0973296   -0.0921171   -0.0873583   -0.0829772   -0.0789153   -0.0751259   -0.0715718   -0.0682223   -0.0650524   -0.0620409     -0.05917   -0.0564247   -0.0537918   -0.0512602   -0.0488199   -0.0464624     -0.04418   -0.0419659   -0.0398141   -0.0377191   -0.0356761   -0.0336806   -0.0317284    -0.029816   -0.0279399    -0.026097   -0.0242844   -0.0224992   -0.0207391   -0.0190016   -0.0172845   -0.0155856    -0.013903   -0.0122347   -0.0105788  -0.00893354  -0.00729724  -0.00566819  -0.00404473  -0.00242525 -0.000808152  0.000808151   0.00242525   0.00404473   0.00566818   0.00729724   0.00893354    0.0105788    0.0122347     0.013903    0.0155856    0.0172845    0.0190016    0.0207391    0.0224992    0.0242844     0.026097    0.0279399     0.029816    0.0317284    0.0336806    0.0356761    0.0377191    0.0398141    0.0419659      0.04418    0.0464624    0.0488199    0.0512602    0.0537918    0.0564247      0.05917    0.0620409    0.0650524    0.0682223    0.0715718    0.0751259    0.0789153    0.0829772    0.0873583    0.0921172    0.0973296     0.103095     0.109547     0.116871     0.125324     0.135278     0.147244      0.16181     0.179027     0.196781     0.196781
   -0.169456    -0.169456    -0.161417    -0.151052    -0.140534    -0.130882    -0.122287    -0.114671    -0.107891    -0.101807   -0.0963023   -0.0912799   -0.0866639   -0.0823929   -0.0784174   -0.0746972   -0.0711992   -0.0678961   -0.0647647   -0.0617857   -0.0589425   -0.0562209   -0.0536086   -0.0510948   -0.0486702   -0.0463266   -0.0440565   -0.0418534   -0.0397114   -0.0376253   -0.0355904   -0.0336021   -0.0316567   -0.0297505   -0.0278801   -0.0260424   -0.0242347   -0.0224541   -0.0206983   -0.0189648   -0.0172516   -0.0155563   -0.0138772   -0.0122122   -0.0105595  -0.00891743  -0.00728417  -0.00565809  -0.00403756  -0.00242096 -0.000806725  0.000806724   0.00242096   0.00403756   0.00565809   0.00728417   0.00891744    0.0105595    0.0122122    0.0138772    0.0155563    0.0172516    0.0189648    0.0206983    0.0224541    0.0242347    0.0260424    0.0278801    0.0297505    0.0316567    0.0336021    0.0355904    0.0376253    0.0397114    0.0418534    0.0440565    0.0463266    0.0486702    0.0510948    0.0536086    0.0562209    0.0589425    0.0617857    0.0647647    0.0678961    0.0711992    0.0746972    0.0784174    0.0823929    0.0866639    0.0912799    0.0963023     0.101807     0.107891     0.114671     0.122287     0.130882     0.140534     0.151052     0.161417     0.169456     0.169456
   -0.151175    -0.151175    -0.146936    -0.140447    -0.132961    -0.125427    -0.118271    -0.111636    -0.105538   -0.0999414   -0.0947921   -0.0900364   -0.0856246    -0.081513   -0.0776642   -0.0740462   -0.0706319    -0.067398   -0.0643246   -0.0613947   -0.0585934   -0.0559078   -0.0533267   -0.0508403   -0.0484397   -0.0461172   -0.0438659   -0.0416797   -0.0395528   -0.0374804   -0.0354578   -0.0334809   -0.0315458   -0.0296491   -0.0277875   -0.0259579   -0.0241577   -0.0223843   -0.0206351   -0.0189079   -0.0172006    -0.015511   -0.0138372   -0.0121774   -0.0105298  -0.00889248  -0.00726393  -0.00564245  -0.00402644  -0.00241432 -0.000804513  0.000804513   0.00241431   0.00402644   0.00564245   0.00726393   0.00889249    0.0105298    0.0121774    0.0138372     0.015511    0.0172006    0.0189079    0.0206351    0.0223843    0.0241577    0.0259579    0.0277875    0.0296491    0.0315458    0.0334809    0.0354578    0.0374804    0.0395528    0.0416797    0.0438659    0.0461172    0.0484397    0.0508403    0.0533267    0.0559078    0.0585934    0.0613947    0.0643246     0.067398    0.0706319    0.0740462    0.0776642     0.081513    0.0856246    0.0900364    0.0947921    0.0999414     0.105538     0.111636     0.118271     0.125427     0.132961     0.140447     0.146936     0.151175     0.151175
   -0.137663    -0.137663     -0.13513    -0.130838    -0.125434    -0.119595    -0.113733    -0.108064    -0.102685   -0.0976276   -0.0928884    -0.088449   -0.0842849   -0.0803702   -0.0766801   -0.0731916   -0.0698841   -0.0667394   -0.0637412   -0.0608751   -0.0581286   -0.0554903   -0.0529503   -0.0504999    -0.048131   -0.0458366   -0.0436104   -0.0414465   -0.0393399   -0.0372857   -0.0352797   -0.0333179   -0.0313966   -0.0295126   -0.0276627   -0.0258441   -0.0240541   -0.0222902   -0.0205499   -0.0188312   -0.0171318   -0.0154498   -0.0137833   -0.0121305   -0.0104896  -0.00885882  -0.00723661  -0.00562135  -0.00401144  -0.00240535 -0.000801527  0.000801529   0.00240534   0.00401144   0.00562135   0.00723661   0.00885882    0.0104896    0.0121305    0.0137833    0.0154498    0.0171318    0.0188312    0.0205499    0.0222902    0.0240541    0.0258441    0.0276627    0.0295126    0.0313966    0.0333179    0.0352797    0.0372857    0.0393399    0.0414465    0.0436104    0.0458366     0.048131    0.0504999    0.0529503    0.0554903    0.0581286    0.0608751    0.0637412    0.0667394    0.0698841    0.0731916    0.0766801    0.0803702    0.0842849     0.088449    0.0928884    0.0976276     0.102685     0.108064     0.113733     0.119595     0.125434     0.130838      0.13513     0.137663     0.137663
   -0.127001    -0.127001    -0.125336    -0.122341    -0.118342    -0.113786    -0.109001    -0.104201   -0.0995106   -0.0949955   -0.0906848   -0.0865864   -0.0826959    -0.079003   -0.0754944   -0.0721559   -0.0689736   -0.0659343   -0.0630256    -0.060236   -0.0575554   -0.0549744   -0.0524844   -0.0500779   -0.0477478   -0.0454879   -0.0432924   -0.0411562   -0.0390745   -0.0370428   -0.0350573   -0.0331142   -0.0312102    -0.029342   -0.0275068   -0.0257017   -0.0239244   -0.0221723   -0.0204432    -0.018735   -0.0170457   -0.0153732   -0.0137158   -0.0120717   -0.0104392  -0.00881661  -0.00720236  -0.00559488  -0.00399263   -0.0023941 -0.000797783  0.000797786   0.00239409   0.00399263   0.00559488   0.00720236   0.00881661    0.0104392    0.0120717    0.0137158    0.0153732    0.0170457     0.018735    0.0204432    0.0221723    0.0239244    0.0257017    0.0275068     0.029342    0.0312102    0.0331142    0.0350573    0.0370428    0.0390745    0.0411562    0.0432924    0.0454879    0.0477478    0.0500779    0.0524844    0.0549744    0.0575554     0.060236    0.0630256    0.0659343    0.0689736    0.0721559    0.0754944     0.079003    0.0826959    0.0865864    0.0906848    0.0949955    0.0995106     0.104201     0.109001     0.113786     0.118342     0.122341     0.125336     0.127001     0.127001
   -0.118212    -0.118212    -0.117038    -0.114849    -0.111808    -0.108205    -0.104285    -0.100229   -0.0961608   -0.0921589   -0.0882691   -0.0845159   -0.0809094   -0.0774515   -0.0741385    -0.070964   -0.0679202   -0.0649987   -0.0621907    -0.059488   -0.0568827   -0.0543674   -0.0519351   -0.0495794   -0.0472944   -0.0450747   -0.0429153   -0.0408114   -0.0387589   -0.0367538   -0.0347925   -0.0328716   -0.0309878   -0.0291384   -0.0273206   -0.0255317   -0.0237694   -0.0220315   -0.0203157     -0.01862   -0.0169426   -0.0152815    -0.013635   -0.0120013   -0.0103789  -0.00876607  -0.00716135  -0.00556319   -0.0039701  -0.00238062 -0.000793301  0.000793301   0.00238062    0.0039701   0.00556319   0.00716135   0.00876607    0.0103789    0.0120013     0.013635    0.0152815    0.0169426      0.01862    0.0203157    0.0220315    0.0237694    0.0255317    0.0273206    0.0291384    0.0309878    0.0328716    0.0347925    0.0367538    0.0387589    0.0408114    0.0429153    0.0450747    0.0472944    0.0495794    0.0519351    0.0543674    0.0568827     0.059488    0.0621907    0.0649987    0.0679202     0.070964    0.0741385    0.0774515    0.0809094    0.0845159    0.0882691    0.0921589    0.0961608     0.100229     0.104285     0.108205     0.111808     0.114849     0.117038     0.118212     0.118212
   -0.110744    -0.110744    -0.109872    -0.108209    -0.105836    -0.102942   -0.0997046   -0.0962689   -0.0927448   -0.0892101   -0.0857169   -0.0822985   -0.0789744   -0.0757549    -0.072644   -0.0696415   -0.0667447   -0.0639494   -0.0612505   -0.0586427   -0.0561201   -0.0536774   -0.0513092   -0.0490102   -0.0467758   -0.0446013   -0.0424825   -0.0404153    -0.038396   -0.0364211   -0.0344873   -0.0325917   -0.0307312   -0.0289033   -0.0271054   -0.0253351   -0.0235901   -0.0218685    -0.020168   -0.0184869   -0.0168232   -0.0151752   -0.0135413   -0.0119197   -0.0103089  -0.00870745  -0.00711377  -0.00552642  -0.00394396  -0.00236499 -0.000788099  0.000788098   0.00236499   0.00394396   0.00552642   0.00711377   0.00870745    0.0103089    0.0119197    0.0135413    0.0151752    0.0168232    0.0184869     0.020168    0.0218685    0.0235901    0.0253351    0.0271054    0.0289033    0.0307312    0.0325917    0.0344873    0.0364211     0.038396    0.0404153    0.0424825    0.0446013    0.0467758    0.0490102    0.0513092    0.0536774    0.0561201    0.0586427    0.0612505    0.0639494    0.0667447    0.0696415     0.072644    0.0757549    0.0789744    0.0822985    0.0857169    0.0892101    0.0927448    0.0962689    0.0997046     0.102942     0.105836     0.108209     0.109872     0.110744     0.110744
   -0.104258    -0.104258    -0.103584     -0.10228    -0.100384   -0.0980222   -0.0953224   -0.0923974   -0.0893395   -0.0862197   -0.0830899   -0.0799867   -0.0769349   -0.0739499   -0.0710411   -0.0682132   -0.0654676   -0.0628037   -0.0602194   -0.0577119   -0.0552777    -0.052913   -0.0506139   -0.0483766   -0.0461973   -0.0440723    -0.041998   -0.0399712   -0.0379886   -0.0360472   -0.0341441   -0.0322765    -0.030442   -0.0286382   -0.0268625   -0.0251131   -0.0233876   -0.0216842    -0.020001   -0.0183362   -0.0166881   -0.0150549   -0.0134352   -0.0118273   -0.0102297  -0.00864105  -0.00705987  -0.00548475  -0.00391434  -0.00234727 -0.000782202  0.000782202   0.00234727   0.00391434   0.00548475   0.00705987   0.00864105    0.0102297    0.0118273    0.0134352    0.0150549    0.0166881    0.0183362     0.020001    0.0216842    0.0233876    0.0251131    0.0268625    0.0286381     0.030442    0.0322765    0.0341441    0.0360472    0.0379886    0.0399712     0.041998    0.0440723    0.0461973    0.0483766    0.0506139     0.052913    0.0552777    0.0577119    0.0602194    0.0628037    0.0654676    0.0682132    0.0710411    0.0739499    0.0769349    0.0799867    0.0830899    0.0862196    0.0893395    0.0923974    0.0953224    0.0980222     0.100384      0.10228     0.103584     0.104258     0.104258
